α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial
0.4,0.55,97.23021582733813,97.23276547887345,97.29068165892458,harmonic,5620,0.01,true,0.0,4
0.8,0.1,98.1294964028777,98.12945008055246,98.15039710543581,L^2,5620,0.01,true,0.0,4
0.8,0.1,98.18345323741006,98.18289739553052,98.199047699977,maximum,5620,0.01,true,0.0,4
0.9,0.0,96.90647482014388,96.91223885955932,96.94451704989918,standard,5620,0.01,true,0.0,4
0.9,0.0,83.66906474820144,83.69663875802758,89.84666238391344,p0.5,5620,0.01,true,0.0,4
0.9,0.0,72.19424460431655,72.1339659267335,75.12300695153684,SAGE_Max,5620,0.01,true,0.0,4
0.9,0.0,77.46402877697842,77.43712593490548,78.30972366472517,SAGE_GCN,5620,0.01,true,0.0,4
0.4,0.55,96.93140794223827,96.9455690545406,96.98694664924219,geometric,5620,0.013,true,0.0,4
0.4,0.55,97.27436823104692,97.2896591120111,97.33140995405515,arithmetic,5620,0.013,true,0.0,4
0.4,0.55,96.73285198555956,96.74839382328064,96.78748802274389,harmonic,5620,0.013,true,0.0,4
0.4,0.55,97.2202166064982,97.23808038164864,97.30015443395017,L^2,5620,0.013,true,0.0,4
0.4,0.55,96.85920577617328,96.88413910106665,97.02817149895881,maximum,5620,0.013,true,0.0,4
0.9,0.0,96.11913357400722,96.12877223709634,96.19535677534697,standard,5620,0.013,true,0.0,4
0.9,0.0,86.06498194945848,86.11637098132216,89.7206274154611,p0.5,5620,0.013,true,0.0,4
0.9,0.0,75.57761732851985,75.72857605488306,75.55444724591433,SAGE_Max,5620,0.013,true,0.0,4
0.9,0.0,83.44765342960288,83.52691436447954,85.15269660779582,SAGE_GCN,5620,0.013,true,0.0,4
0.4,0.55,97.80797101449275,97.8100573424079,97.85539049634261,geometric,5620,0.017,true,0.0,4
0.7,0.25,97.93478260869564,97.93515605574935,97.98015870413664,arithmetic,5620,0.017,true,0.0,4
0.7,0.25,97.5,97.50126698960742,97.56668019405188,harmonic,5620,0.017,true,0.0,4
0.8,0.1,97.91666666666666,97.91786695704762,97.96294249623972,L^2,5620,0.017,true,0.0,4
0.8,0.1,97.95289855072464,97.9536891565503,97.99029088903004,maximum,5620,0.017,true,0.0,4
0.9,0.0,97.3913043478261,97.39372496275764,97.45947303524525,standard,5620,0.017,true,0.0,4
0.9,0.0,91.39492753623189,91.43536922319167,92.69250562366027,p0.5,5620,0.017,true,0.0,4
0.9,0.0,75.23550724637681,75.39210703557958,76.38734958472727,SAGE_Max,5620,0.017,true,0.0,4
0.9,0.0,78.3695652173913,78.46552086748477,79.27673262965575,SAGE_GCN,5620,0.017,true,0.0,4
0.7,0.25,94.86583184257603,94.88487467897743,95.09402077681798,geometric,5620,0.004,true,0.0,5
0.7,0.25,95.61717352415027,95.63352093541123,95.71832786544,arithmetic,5620,0.004,true,0.0,5
0.7,0.25,94.27549194991055,94.2947532776768,94.632774188522,harmonic,5620,0.004,true,0.0,5
0.8,0.1,95.2057245080501,95.22381297362998,95.33164033664049,L^2,5620,0.004,true,0.0,5
0.7,0.1,95.16994633273703,95.19040861048366,95.32777639389765,maximum,5620,0.004,true,0.0,5
0.9,0.0,95.34883720930233,95.37041612874624,95.49043612606826,standard,5620,0.004,true,0.0,5
0.9,0.0,67.0304114490161,67.03061458606076,88.40641064303647,p0.5,5620,0.004,true,0.0,5
0.9,0.0,52.218246869409654,52.166764988571,53.493370326951094,SAGE_Max,5620,0.004,true,0.0,5
0.9,0.0,74.59749552772809,74.5764463058841,75.51221478690735,SAGE_GCN,5620,0.004,true,0.0,5
0.7,0.25,94.40759992830256,94.43398084701458,94.41076485145888,geometric,5620,0.007,true,0.0,5
0.8,0.1,94.73023839397742,94.75191864320897,94.72609779922456,arithmetic,5620,0.007,true,0.0,5
0.7,0.25,93.99533966660691,94.0248862707704,94.00861885438111,harmonic,5620,0.007,true,0.0,5
0.4,0.55,95.73400250941029,95.75199266271512,95.77124101662776,L^2,5620,0.007,true,0.0,5
0.7,0.25,94.4792973651192,94.4966467086565,94.51510181732333,maximum,5620,0.007,true,0.0,5
0.9,0.0,94.46137300591504,94.4794854128985,94.47410292874979,standard,5620,0.007,true,0.0,5
0.9,0.0,69.74368166338053,69.8300397076588,88.67148706582549,p0.5,5620,0.007,true,0.0,5
0.9,0.0,57.196630220469615,57.31228113961818,60.09665907502762,SAGE_Max,5620,0.007,true,0.0,5
0.9,0.0,63.380534145904285,63.38643944036454,64.28085116438173,SAGE_GCN,5620,0.007,true,0.0,5
0.7,0.25,93.99280575539568,94.01135970620388,94.36055177977136,geometric,5620,0.01,true,0.0,5
0.4,0.55,95.12589928057554,95.13288726908333,95.29804045642425,arithmetic,5620,0.01,true,0.0,5
0.7,0.25,93.90287769784173,93.92026298190649,94.34188083410099,harmonic,5620,0.01,true,0.0,5
0.7,0.25,95.0179856115108,95.02782603580526,95.20671112146862,L^2,5620,0.01,true,0.0,5
0.4,0.55,94.9820143884892,94.99244958550736,95.1242102273938,maximum,5620,0.01,true,0.0,5
0.9,0.0,93.29136690647482,93.30184671586859,93.35378698400396,standard,5620,0.01,true,0.0,5
0.9,0.0,77.60791366906474,77.67907465367074,87.59145735920386,p0.5,5620,0.01,true,0.0,5
0.9,0.0,65.52158273381295,65.66532074194342,67.4777352244047,SAGE_Max,5620,0.01,true,0.0,5
0.9,0.0,73.92086330935251,73.98772007247356,74.90874105976575,SAGE_GCN,5620,0.01,true,0.0,5
0.4,0.55,98.08664259927798,98.08479688709053,98.11415183699614,geometric,5620,0.013,true,0.0,5
0.7,0.25,98.48375451263539,98.48226544585417,98.50388836550663,arithmetic,5620,0.013,true,0.0,5
0.7,0.25,98.2129963898917,98.21173519956537,98.23999907955971,harmonic,5620,0.013,true,0.0,5
0.7,0.25,98.48375451263539,98.48226544585417,98.50229177274927,L^2,5620,0.013,true,0.0,5
0.7,0.25,98.28519855595668,98.28376668261605,98.30453692598829,maximum,5620,0.013,true,0.0,5
0.9,0.0,97.68953068592057,97.6889487825947,97.72118595354267,standard,5620,0.013,true,0.0,5
0.9,0.0,88.75451263537906,88.80259581522803,91.66583455300709,p0.5,5620,0.013,true,0.0,5
0.9,0.0,61.624548736462096,61.44374418640255,61.49479839735162,SAGE_Max,5620,0.013,true,0.0,5
0.9,0.0,80.59566787003611,80.69623964339459,81.74975628888062,SAGE_GCN,5620,0.013,true,0.0,5
0.7,0.25,97.48188405797102,97.47961426935505,97.54622356516721,geometric,5620,0.017,true,0.0,5
0.4,0.55,98.15217391304348,98.14976178559013,98.18968953404175,arithmetic,5620,0.017,true,0.0,5
0.7,0.25,97.21014492753623,97.20963009494359,97.3072404564547,harmonic,5620,0.017,true,0.0,5
0.4,0.55,98.17028985507247,98.16755537989617,98.20895732984907,L^2,5620,0.017,true,0.0,5
0.4,0.55,98.13405797101449,98.13250794999024,98.1655274598674,maximum,5620,0.017,true,0.0,5
0.9,0.0,97.30072463768116,97.30069535920828,97.35969121599183,standard,5620,0.017,true,0.0,5
0.9,0.0,92.78985507246377,92.82430710168613,93.33401770516315,p0.5,5620,0.017,true,0.0,5
0.9,0.0,78.69565217391305,78.66242501002102,79.97127959315607,SAGE_Max,5620,0.017,true,0.0,5
0.9,0.0,81.05072463768116,81.09296109759416,80.83691169722967,SAGE_GCN,5620,0.017,true,0.0,5
