α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial,ratio
0.9,0.0,38.58663,45.30142,51.45908,p0.9,700,0.06,TRUE,0,1,2.5
0.3,0.1,75.98116,72.25275,68.78919,geometric,700,0.09,TRUE,0,1,2.5
0.3,0.1,72.99843,70.32967,67.23629,arithmetic,700,0.09,TRUE,0,1,2.5
0.3,0.25,59.02669,65.38462,62.97733,harmonic,700,0.09,TRUE,0,1,2.5
0.3,0.1,73.78336,70.69597,67.78359,L^2,700,0.09,TRUE,0,1,2.5
0.3,0.1,73.94035,71.52015,68.35245,maximum,700,0.09,TRUE,0,1,2.5
0.2,0.0,73.94035,59.34066,69.71322,standard,700,0.09,TRUE,0,1,2.5
0.9,0.0,41.26374,52.01465,60.91726,p0.9,700,0.09,TRUE,0,1,2.5
0.3,0.1,77.5974,75.0947,71.33661,geometric,700,0.12,TRUE,0,1,2.5
0.3,0.1,73.53896,71.7803,67.84675,arithmetic,700,0.12,TRUE,0,1,2.5
0.7,0.25,56.16883,64.39394,64.23783,harmonic,700,0.12,TRUE,0,1,2.5
0.3,0.1,75.32468,71.875,68.45642,L^2,700,0.12,TRUE,0,1,2.5
0.3,0.1,74.83766,72.25379,68.56913,maximum,700,0.12,TRUE,0,1,2.5
0.3,0.0,73.86364,56.25,74.08176,standard,700,0.12,TRUE,0,1,2.5
0.9,0.0,40.71429,52.55682,60.0318,p0.9,700,0.12,TRUE,0,1,2.5
0.3,0.1,75.79832,74.70588,70.32651,geometric,700,0.15,TRUE,0,1,2.5
0.3,0.1,72.94118,73.62745,68.9104,arithmetic,700,0.15,TRUE,0,1,2.5
0.7,0.25,58.31933,66.17647,64.85246,harmonic,700,0.15,TRUE,0,1,2.5
0.3,0.1,74.62185,74.11765,69.61029,L^2,700,0.15,TRUE,0,1,2.5
0.3,0.1,75.12605,75.09804,70.52189,maximum,700,0.15,TRUE,0,1,2.5
0.1,0.0,74.78992,59.90196,71.58239,standard,700,0.15,TRUE,0,1,2.5
0.7,0.0,40.96639,50.68627,56.17502,p0.9,700,0.15,TRUE,0,1,2.5
0.4,0.1,81.70732,82.11382,76.13243,geometric,700,0.18,TRUE,0,1,2.5
0.3,0.1,79.79094,81.60569,75.78567,arithmetic,700,0.18,TRUE,0,1,2.5
0.7,0.25,64.1115,73.47561,67.91845,harmonic,700,0.18,TRUE,0,1,2.5
0.3,0.1,80.66202,82.21545,76.38524,L^2,700,0.18,TRUE,0,1,2.5
0.3,0.1,80.4878,81.91057,76.34174,maximum,700,0.18,TRUE,0,1,2.5
0.2,0.0,77.70035,61.07724,86.14383,standard,700,0.18,TRUE,0,1,2.5
0.7,0.0,45.94077,57.52033,60.90967,p0.9,700,0.18,TRUE,0,1,2.5
0.3,0.1,86.07595,84.07173,80.25173,geometric,700,0.21,TRUE,0,1,2.5
0.3,0.1,83.5443,83.5443,78.02879,arithmetic,700,0.21,TRUE,0,1,2.5
0.3,0.1,71.79024,77.00422,72.15389,harmonic,700,0.21,TRUE,0,1,2.5
0.3,0.1,85.35262,84.38819,79.55386,L^2,700,0.21,TRUE,0,1,2.5
0.3,0.1,85.89512,85.0211,80.15481,maximum,700,0.21,TRUE,0,1,2.5
0.2,0.0,77.21519,59.49367,87.3776,standard,700,0.21,TRUE,0,1,2.5
0.7,0.0,46.59132,57.173,59.71613,p0.9,700,0.21,TRUE,0,1,2.5
0.3,0.25,70.51672,65.42553,63.20289,geometric,700,0.06,TRUE,0,2,2.5
0.3,0.1,67.02128,68.52837,64.55177,arithmetic,700,0.06,TRUE,0,2,2.5
0.3,0.55,57.14286,58.7766,57.21837,harmonic,700,0.06,TRUE,0,2,2.5
0.3,0.1,69.30091,69.68085,65.54496,L^2,700,0.06,TRUE,0,2,2.5
0.3,0.1,69.14894,70.83333,66.46561,maximum,700,0.06,TRUE,0,2,2.5
0.2,0.0,72.18845,58.24468,66.05627,standard,700,0.06,TRUE,0,2,2.5
0.9,0.0,39.95441,48.40426,56.01528,p0.9,700,0.06,TRUE,0,2,2.5
0.3,0.1,78.17896,72.98535,71.02573,geometric,700,0.09,TRUE,0,2,2.5
0.3,0.1,70.95761,73.1685,67.40109,arithmetic,700,0.09,TRUE,0,2,2.5
0.7,0.25,61.38148,67.85714,63.05322,harmonic,700,0.09,TRUE,0,2,2.5
0.3,0.1,72.52747,73.62637,68.06982,L^2,700,0.09,TRUE,0,2,2.5
0.3,0.1,72.37049,73.80952,68.18875,maximum,700,0.09,TRUE,0,2,2.5
0.6,0.0,66.40502,45.51282,84.00585,standard,700,0.09,TRUE,0,2,2.5
0.8,0.0,42.67661,53.75458,59.24293,p0.9,700,0.09,TRUE,0,2,2.5
0.3,0.1,75.16234,71.875,69.77038,geometric,700,0.12,TRUE,0,2,2.5
0.3,0.1,71.59091,69.50758,66.02929,arithmetic,700,0.12,TRUE,0,2,2.5
0.4,0.55,57.79221,64.10985,64.92857,harmonic,700,0.12,TRUE,0,2,2.5
0.3,0.1,72.88961,69.98106,66.47312,L^2,700,0.12,TRUE,0,2,2.5
0.3,0.1,72.72727,70.45455,66.73664,maximum,700,0.12,TRUE,0,2,2.5
0.6,0.0,67.53247,46.21212,77.32843,standard,700,0.12,TRUE,0,2,2.5
0.9,0.0,42.5,52.36742,60.04541,p0.9,700,0.12,TRUE,0,2,2.5
0.3,0.1,83.19328,80.19608,76.33469,geometric,700,0.15,TRUE,0,2,2.5
0.3,0.1,79.4958,78.03922,73.12824,arithmetic,700,0.15,TRUE,0,2,2.5
0.3,0.1,71.76471,75.58824,69.89736,harmonic,700,0.15,TRUE,0,2,2.5
0.3,0.1,80.0,77.64706,73.23362,L^2,700,0.15,TRUE,0,2,2.5
0.3,0.1,79.83193,77.7451,73.21032,maximum,700,0.15,TRUE,0,2,2.5
0.2,0.0,76.80672,59.90196,80.76296,standard,700,0.15,TRUE,0,2,2.5
0.8,0.0,49.20168,57.45098,60.84808,p0.9,700,0.15,TRUE,0,2,2.5
0.4,0.1,80.31359,81.50407,75.25012,geometric,700,0.18,TRUE,0,2,2.5
0.3,0.1,77.87456,80.28455,73.84396,arithmetic,700,0.18,TRUE,0,2,2.5
0.3,0.25,59.05923,70.02033,67.72205,harmonic,700,0.18,TRUE,0,2,2.5
0.3,0.1,79.09408,80.99593,74.54138,L^2,700,0.18,TRUE,0,2,2.5
0.3,0.1,78.223,80.28455,73.96256,maximum,700,0.18,TRUE,0,2,2.5
0.2,0.0,79.96516,64.8374,86.825,standard,700,0.18,TRUE,0,2,2.5
0.7,0.0,46.81185,56.70732,59.72637,p0.9,700,0.18,TRUE,0,2,2.5
0.3,0.1,82.82098,81.64557,76.87275,geometric,700,0.21,TRUE,0,2,2.5
0.3,0.1,76.85353,78.05907,72.36643,arithmetic,700,0.21,TRUE,0,2,2.5
0.3,0.1,71.42857,75.52743,70.74899,harmonic,700,0.21,TRUE,0,2,2.5
0.3,0.1,79.20434,79.00844,73.6118,L^2,700,0.21,TRUE,0,2,2.5
0.3,0.1,79.74684,79.85232,74.39458,maximum,700,0.21,TRUE,0,2,2.5
0.1,0.0,78.30018,62.55274,78.87414,standard,700,0.21,TRUE,0,2,2.5
0.7,0.0,45.14467,55.6962,59.21107,p0.9,700,0.21,TRUE,0,2,2.5
0.4,0.1,66.10942,62.05674,61.90877,geometric,700,0.06,TRUE,0,3,2.5
0.3,0.1,64.89362,64.53901,61.38144,arithmetic,700,0.06,TRUE,0,3,2.5
0.3,0.4,54.55927,57.53546,55.42228,harmonic,700,0.06,TRUE,0,3,2.5
0.3,0.1,66.8693,64.89362,61.98096,L^2,700,0.06,TRUE,0,3,2.5
0.3,0.1,66.41337,65.60284,62.33948,maximum,700,0.06,TRUE,0,3,2.5
0.3,0.0,69.14894,53.81206,62.72793,standard,700,0.06,TRUE,0,3,2.5
0.9,0.0,41.62614,50.08865,56.15361,p0.9,700,0.06,TRUE,0,3,2.5
0.3,0.1,77.86499,73.80952,70.98363,geometric,700,0.09,TRUE,0,3,2.5
0.3,0.1,72.2135,71.88645,67.92436,arithmetic,700,0.09,TRUE,0,3,2.5
0.3,0.25,55.10204,61.72161,60.58303,harmonic,700,0.09,TRUE,0,3,2.5
0.3,0.1,73.15542,71.24542,67.93298,L^2,700,0.09,TRUE,0,3,2.5
0.3,0.1,72.52747,71.61172,68.19864,maximum,700,0.09,TRUE,0,3,2.5
0.6,0.0,65.93407,44.78022,74.59871,standard,700,0.09,TRUE,0,3,2.5
0.9,0.0,39.37991,50.7326,58.59998,p0.9,700,0.09,TRUE,0,3,2.5
0.3,0.1,75.48701,72.06439,68.91695,geometric,700,0.12,TRUE,0,3,2.5
0.3,0.1,72.56494,69.41288,66.36889,arithmetic,700,0.12,TRUE,0,3,2.5
0.3,0.25,54.05844,63.06818,63.21885,harmonic,700,0.12,TRUE,0,3,2.5
0.3,0.1,73.37662,68.6553,66.11273,L^2,700,0.12,TRUE,0,3,2.5
0.3,0.1,73.37662,69.50758,66.73842,maximum,700,0.12,TRUE,0,3,2.5
0.2,0.0,74.35065,58.61742,76.90551,standard,700,0.12,TRUE,0,3,2.5
0.9,0.0,39.57792,51.70455,59.97902,p0.9,700,0.12,TRUE,0,3,2.5
0.3,0.1,75.96639,74.60784,70.4113,geometric,700,0.15,TRUE,0,3,2.5
0.3,0.1,72.77311,72.35294,68.22559,arithmetic,700,0.15,TRUE,0,3,2.5
0.3,0.1,65.04202,69.90196,66.76797,harmonic,700,0.15,TRUE,0,3,2.5
0.3,0.1,74.11765,73.23529,69.03745,L^2,700,0.15,TRUE,0,3,2.5
0.3,0.1,73.61345,73.52941,69.33791,maximum,700,0.15,TRUE,0,3,2.5
0.2,0.0,77.14286,59.90196,81.33886,standard,700,0.15,TRUE,0,3,2.5
0.7,0.0,43.65546,54.11765,58.81065,p0.9,700,0.15,TRUE,0,3,2.5
0.3,0.1,82.22997,80.28455,76.2397,geometric,700,0.18,TRUE,0,3,2.5
0.3,0.1,73.34495,74.18699,69.44401,arithmetic,700,0.18,TRUE,0,3,2.5
0.7,0.25,58.36237,67.47967,64.60135,harmonic,700,0.18,TRUE,0,3,2.5
0.3,0.1,74.73868,74.49187,69.87063,L^2,700,0.18,TRUE,0,3,2.5
0.3,0.1,74.91289,75.4065,70.67492,maximum,700,0.18,TRUE,0,3,2.5
0.1,0.0,77.35192,61.58537,81.39054,standard,700,0.18,TRUE,0,3,2.5
0.7,0.0,43.85017,53.45528,59.12397,p0.9,700,0.18,TRUE,0,3,2.5
0.3,0.1,82.09765,78.27004,75.20903,geometric,700,0.21,TRUE,0,3,2.5
0.3,0.1,76.31103,73.94515,70.35298,arithmetic,700,0.21,TRUE,0,3,2.5
0.3,0.1,69.62025,71.72996,68.83217,harmonic,700,0.21,TRUE,0,3,2.5
0.3,0.1,77.93852,74.47257,71.23665,L^2,700,0.21,TRUE,0,3,2.5
0.3,0.1,77.39602,74.05063,70.94484,maximum,700,0.21,TRUE,0,3,2.5
0.1,0.0,76.67269,59.07173,75.54227,standard,700,0.21,TRUE,0,3,2.5
0.7,0.0,44.783,54.95781,58.79518,p0.9,700,0.21,TRUE,0,3,2.5
0.4,0.1,66.41337,71.18794,65.51875,geometric,700,0.06,TRUE,0,4,2.5
0.3,0.1,67.93313,69.41489,64.65673,arithmetic,700,0.06,TRUE,0,4,2.5
0.3,0.25,57.29483,65.42553,61.7539,harmonic,700,0.06,TRUE,0,4,2.5
0.3,0.1,69.90881,70.47872,65.62588,L^2,700,0.06,TRUE,0,4,2.5
0.3,0.1,70.21277,72.60638,66.98651,maximum,700,0.06,TRUE,0,4,2.5
0.2,0.0,72.4924,57.71277,69.44673,standard,700,0.06,TRUE,0,4,2.5
0.9,0.0,43.29787,53.7234,58.22952,p0.9,700,0.06,TRUE,0,4,2.5
0.3,0.1,79.90581,74.54212,73.16223,geometric,700,0.09,TRUE,0,4,2.5
0.3,0.1,71.27159,71.15385,66.46417,arithmetic,700,0.09,TRUE,0,4,2.5
0.3,0.25,54.63108,59.61538,57.74935,harmonic,700,0.09,TRUE,0,4,2.5
0.3,0.1,72.68446,72.0696,67.51509,L^2,700,0.09,TRUE,0,4,2.5
0.3,0.1,72.84144,72.8022,68.05514,maximum,700,0.09,TRUE,0,4,2.5
0.2,0.0,73.15542,58.51648,71.4986,standard,700,0.09,TRUE,0,4,2.5
0.9,0.0,39.53689,49.35897,58.72875,p0.9,700,0.09,TRUE,0,4,2.5
0.3,0.1,81.16883,81.3447,76.2235,geometric,700,0.12,TRUE,0,4,2.5
0.3,0.1,80.19481,80.30303,74.70493,arithmetic,700,0.12,TRUE,0,4,2.5
0.3,0.4,52.75974,65.90909,64.81144,harmonic,700,0.12,TRUE,0,4,2.5
0.3,0.1,82.30519,81.53409,76.61399,L^2,700,0.12,TRUE,0,4,2.5
0.3,0.1,82.62987,81.81818,76.9242,maximum,700,0.12,TRUE,0,4,2.5
0.2,0.0,75.0,59.18561,78.36311,standard,700,0.12,TRUE,0,4,2.5
0.8,0.0,42.98701,54.26136,59.57314,p0.9,700,0.12,TRUE,0,4,2.5
0.3,0.1,81.34454,78.72549,75.19888,geometric,700,0.15,TRUE,0,4,2.5
0.3,0.1,76.97479,77.54902,71.89149,arithmetic,700,0.15,TRUE,0,4,2.5
0.3,0.1,66.05042,72.7451,68.96199,harmonic,700,0.15,TRUE,0,4,2.5
0.3,0.1,77.47899,77.64706,72.16088,L^2,700,0.15,TRUE,0,4,2.5
0.3,0.1,78.31933,78.13725,72.80493,maximum,700,0.15,TRUE,0,4,2.5
0.2,0.0,77.98319,64.21569,84.73888,standard,700,0.15,TRUE,0,4,2.5
0.8,0.0,43.31933,52.84314,58.10581,p0.9,700,0.15,TRUE,0,4,2.5
0.3,0.1,84.66899,83.53659,79.1047,geometric,700,0.18,TRUE,0,4,2.5
0.3,0.1,82.40418,82.72358,77.24531,arithmetic,700,0.18,TRUE,0,4,2.5
0.3,0.1,73.8676,77.64228,73.26961,harmonic,700,0.18,TRUE,0,4,2.5
0.3,0.1,83.97213,83.53659,78.36889,L^2,700,0.18,TRUE,0,4,2.5
0.3,0.1,84.32056,83.53659,78.68119,maximum,700,0.18,TRUE,0,4,2.5
0.5,0.0,70.38328,50.20325,86.22222,standard,700,0.18,TRUE,0,4,2.5
0.7,0.0,49.42509,59.45122,60.78442,p0.9,700,0.18,TRUE,0,4,2.5
0.3,0.1,83.00181,84.17722,77.87505,geometric,700,0.21,TRUE,0,4,2.5
0.3,0.1,80.1085,82.38397,75.44173,arithmetic,700,0.21,TRUE,0,4,2.5
0.3,0.1,75.04521,79.85232,72.87424,harmonic,700,0.21,TRUE,0,4,2.5
0.3,0.1,81.19349,83.33333,76.33938,L^2,700,0.21,TRUE,0,4,2.5
0.3,0.1,82.45931,84.38819,77.5073,maximum,700,0.21,TRUE,0,4,2.5
0.1,0.0,80.65099,67.51055,86.12697,standard,700,0.21,TRUE,0,4,2.5
0.7,0.0,46.22966,57.38397,60.15673,p0.9,700,0.21,TRUE,0,4,2.5
0.4,0.1,75.68389,70.03546,69.35035,geometric,700,0.06,TRUE,0,5,2.5
0.3,0.1,68.99696,69.32624,64.38913,arithmetic,700,0.06,TRUE,0,5,2.5
0.4,0.55,58.05471,64.1844,59.82597,harmonic,700,0.06,TRUE,0,5,2.5
0.3,0.1,70.97264,70.83333,65.85525,L^2,700,0.06,TRUE,0,5,2.5
0.3,0.1,70.97264,71.2766,66.09986,maximum,700,0.06,TRUE,0,5,2.5
0.7,0.0,62.61398,40.86879,80.22058,standard,700,0.06,TRUE,0,5,2.5
0.9,0.0,39.65046,48.3156,54.67399,p0.9,700,0.06,TRUE,0,5,2.5
0.4,0.1,66.24804,67.12454,65.14478,geometric,700,0.09,TRUE,0,5,2.5
0.3,0.1,69.23077,67.58242,64.08363,arithmetic,700,0.09,TRUE,0,5,2.5
0.7,0.25,54.16013,62.91209,63.20799,harmonic,700,0.09,TRUE,0,5,2.5
0.3,0.1,70.80063,68.40659,64.84519,L^2,700,0.09,TRUE,0,5,2.5
0.3,0.1,71.58556,69.32234,65.70258,maximum,700,0.09,TRUE,0,5,2.5
0.2,0.0,72.99843,58.24176,70.33124,standard,700,0.09,TRUE,0,5,2.5
0.9,0.0,39.53689,49.45055,58.42501,p0.9,700,0.09,TRUE,0,5,2.5
0.4,0.1,77.43506,77.27273,71.93298,geometric,700,0.12,TRUE,0,5,2.5
0.3,0.1,76.13636,76.04167,71.17919,arithmetic,700,0.12,TRUE,0,5,2.5
0.3,0.25,58.44156,66.66667,64.25187,harmonic,700,0.12,TRUE,0,5,2.5
0.3,0.1,77.92208,77.17803,72.56122,L^2,700,0.12,TRUE,0,5,2.5
0.3,0.1,77.43506,76.89394,72.41362,maximum,700,0.12,TRUE,0,5,2.5
0.2,0.0,75.0,59.375,81.19434,standard,700,0.12,TRUE,0,5,2.5
0.8,0.0,41.36364,51.04167,56.61889,p0.9,700,0.12,TRUE,0,5,2.5
0.3,0.1,83.86555,81.96078,77.73259,geometric,700,0.15,TRUE,0,5,2.5
0.3,0.1,80.16807,80.88235,74.85592,arithmetic,700,0.15,TRUE,0,5,2.5
0.3,0.1,63.52941,70.09804,67.91971,harmonic,700,0.15,TRUE,0,5,2.5
0.3,0.1,80.5042,80.78431,74.99732,L^2,700,0.15,TRUE,0,5,2.5
0.3,0.1,80.0,80.68627,74.73587,maximum,700,0.15,TRUE,0,5,2.5
0.2,0.0,77.81513,62.94118,80.48556,standard,700,0.15,TRUE,0,5,2.5
0.9,0.0,41.47059,53.23529,60.12719,p0.9,700,0.15,TRUE,0,5,2.5
0.3,0.1,83.10105,80.89431,76.7108,geometric,700,0.18,TRUE,0,5,2.5
0.3,0.1,77.52613,78.35366,72.56651,arithmetic,700,0.18,TRUE,0,5,2.5
0.3,0.1,64.80836,72.15447,69.30087,harmonic,700,0.18,TRUE,0,5,2.5
0.3,0.1,78.91986,78.55691,73.23554,L^2,700,0.18,TRUE,0,5,2.5
0.3,0.1,79.44251,79.77642,74.10976,maximum,700,0.18,TRUE,0,5,2.5
0.2,0.0,76.82927,59.7561,80.36232,standard,700,0.18,TRUE,0,5,2.5
0.7,0.0,42.80488,53.55691,58.45805,p0.9,700,0.18,TRUE,0,5,2.5
0.3,0.1,86.07595,83.86076,80.00501,geometric,700,0.21,TRUE,0,5,2.5
0.3,0.1,81.01266,81.75105,75.79798,arithmetic,700,0.21,TRUE,0,5,2.5
0.7,0.25,63.6528,73.41772,69.31751,harmonic,700,0.21,TRUE,0,5,2.5
0.3,0.1,81.55515,81.32911,75.92977,L^2,700,0.21,TRUE,0,5,2.5
0.3,0.1,82.09765,81.96203,76.56741,maximum,700,0.21,TRUE,0,5,2.5
0.1,0.0,79.92767,67.08861,83.88822,standard,700,0.21,TRUE,0,5,2.5
0.7,0.0,44.24051,55.59072,57.54313,p0.9,700,0.21,TRUE,0,5,2.5
0.7,0.1,73.25228,67.55319,65.57769,geometric,700,0.06,TRUE,0,6,2.5
0.3,0.1,63.98176,64.89362,60.93443,arithmetic,700,0.06,TRUE,0,6,2.5
0.4,0.55,60.33435,60.8156,58.04159,harmonic,700,0.06,TRUE,0,6,2.5
0.3,0.1,65.95745,66.31206,62.06009,L^2,700,0.06,TRUE,0,6,2.5
0.3,0.1,65.6535,66.75532,62.82034,maximum,700,0.06,TRUE,0,6,2.5
0.7,0.0,64.13374,42.10993,72.09349,standard,700,0.06,TRUE,0,6,2.5
0.9,0.0,38.1307,47.78369,56.31645,p0.9,700,0.06,TRUE,0,6,2.5
0.3,0.1,74.56829,72.0696,68.47028,geometric,700,0.09,TRUE,0,6,2.5
0.3,0.1,72.99843,72.16117,67.84774,arithmetic,700,0.09,TRUE,0,6,2.5
0.3,0.25,55.25903,63.36996,61.50399,harmonic,700,0.09,TRUE,0,6,2.5
0.3,0.1,75.03925,73.44322,69.14265,L^2,700,0.09,TRUE,0,6,2.5
0.3,0.1,75.35322,74.35897,69.75803,maximum,700,0.09,TRUE,0,6,2.5
0.6,0.0,68.75981,48.1685,79.16469,standard,700,0.09,TRUE,0,6,2.5
0.9,0.0,40.00785,52.10623,60.6181,p0.9,700,0.09,TRUE,0,6,2.5
0.3,0.1,76.13636,74.43182,70.05095,geometric,700,0.12,TRUE,0,6,2.5
0.3,0.1,73.86364,74.05303,69.05509,arithmetic,700,0.12,TRUE,0,6,2.5
0.3,0.25,54.38312,63.54167,61.53086,harmonic,700,0.12,TRUE,0,6,2.5
0.3,0.1,75.32468,74.43182,70.01116,L^2,700,0.12,TRUE,0,6,2.5
0.3,0.1,75.97403,76.04167,71.24534,maximum,700,0.12,TRUE,0,6,2.5
0.6,0.0,66.07143,44.31818,75.59613,standard,700,0.12,TRUE,0,6,2.5
0.8,0.0,42.98701,53.0303,57.39832,p0.9,700,0.12,TRUE,0,6,2.5
0.3,0.1,80.0,76.47059,73.29459,geometric,700,0.15,TRUE,0,6,2.5
0.3,0.1,76.63866,74.70588,70.57319,arithmetic,700,0.15,TRUE,0,6,2.5
0.3,0.1,70.7563,71.66667,68.02606,harmonic,700,0.15,TRUE,0,6,2.5
0.3,0.1,77.98319,75.29412,71.39879,L^2,700,0.15,TRUE,0,6,2.5
0.3,0.1,78.65546,76.56863,72.34665,maximum,700,0.15,TRUE,0,6,2.5
0.4,0.0,73.27731,54.90196,80.48074,standard,700,0.15,TRUE,0,6,2.5
0.8,0.0,40.79832,50.68627,55.05975,p0.9,700,0.15,TRUE,0,6,2.5
0.3,0.1,79.09408,76.93089,72.55117,geometric,700,0.18,TRUE,0,6,2.5
0.3,0.1,74.56446,73.06911,69.02373,arithmetic,700,0.18,TRUE,0,6,2.5
0.3,0.1,65.67944,71.54472,67.95255,harmonic,700,0.18,TRUE,0,6,2.5
0.3,0.1,76.1324,74.08537,70.16656,L^2,700,0.18,TRUE,0,6,2.5
0.3,0.1,75.78397,74.08537,70.15263,maximum,700,0.18,TRUE,0,6,2.5
0.1,0.0,78.57143,62.9065,79.35273,standard,700,0.18,TRUE,0,6,2.5
0.7,0.0,41.58537,49.89837,56.12436,p0.9,700,0.18,TRUE,0,6,2.5
0.3,0.1,83.5443,80.27426,76.93352,geometric,700,0.21,TRUE,0,6,2.5
0.3,0.1,78.66184,78.27004,73.89491,arithmetic,700,0.21,TRUE,0,6,2.5
0.3,0.1,70.34358,74.36709,70.55428,harmonic,700,0.21,TRUE,0,6,2.5
0.3,0.1,79.74684,78.90295,74.51326,L^2,700,0.21,TRUE,0,6,2.5
0.3,0.1,79.74684,79.21941,75.012,maximum,700,0.21,TRUE,0,6,2.5
0.2,0.0,77.39602,60.23207,83.34258,standard,700,0.21,TRUE,0,6,2.5
0.7,0.0,42.97468,53.69198,58.4794,p0.9,700,0.21,TRUE,0,6,2.5
0.4,0.1,72.94833,65.15957,65.44531,geometric,700,0.06,TRUE,0,7,2.5
0.3,0.1,66.41337,63.38652,60.87018,arithmetic,700,0.06,TRUE,0,7,2.5
0.3,0.55,54.55927,55.67376,54.05634,harmonic,700,0.06,TRUE,0,7,2.5
0.3,0.1,67.93313,64.27305,61.54273,L^2,700,0.06,TRUE,0,7,2.5
0.3,0.1,69.14894,66.48936,63.3388,maximum,700,0.06,TRUE,0,7,2.5
0.4,0.0,67.32523,49.02482,62.70222,standard,700,0.06,TRUE,0,7,2.5
0.9,0.0,39.3465,46.71986,55.35712,p0.9,700,0.06,TRUE,0,7,2.5
0.3,0.1,73.78336,73.07692,68.31134,geometric,700,0.09,TRUE,0,7,2.5
0.3,0.1,74.09733,72.52747,68.22414,arithmetic,700,0.09,TRUE,0,7,2.5
0.3,0.1,66.24804,69.13919,63.39076,harmonic,700,0.09,TRUE,0,7,2.5
0.3,0.1,76.13815,73.80952,70.03907,L^2,700,0.09,TRUE,0,7,2.5
0.3,0.1,76.45212,74.54212,70.4474,maximum,700,0.09,TRUE,0,7,2.5
0.2,0.0,71.89953,56.04396,73.38156,standard,700,0.09,TRUE,0,7,2.5
0.9,0.0,41.42072,52.9304,60.14743,p0.9,700,0.09,TRUE,0,7,2.5
0.3,0.1,80.84416,79.26136,74.9951,geometric,700,0.12,TRUE,0,7,2.5
0.3,0.1,78.24675,77.84091,72.64522,arithmetic,700,0.12,TRUE,0,7,2.5
0.7,0.25,57.30519,66.76136,64.23905,harmonic,700,0.12,TRUE,0,7,2.5
0.3,0.1,79.87013,78.59848,73.83511,L^2,700,0.12,TRUE,0,7,2.5
0.3,0.1,79.70779,78.97727,73.82109,maximum,700,0.12,TRUE,0,7,2.5
0.2,0.0,75.64935,59.56439,80.78403,standard,700,0.12,TRUE,0,7,2.5
0.9,0.0,40.22727,52.27273,57.5795,p0.9,700,0.12,TRUE,0,7,2.5
0.3,0.1,82.68908,80.98039,76.55543,geometric,700,0.15,TRUE,0,7,2.5
0.3,0.1,79.4958,79.5098,73.90247,arithmetic,700,0.15,TRUE,0,7,2.5
0.3,0.1,73.27731,77.7451,71.62366,harmonic,700,0.15,TRUE,0,7,2.5
0.3,0.1,81.17647,80.58824,75.19961,L^2,700,0.15,TRUE,0,7,2.5
0.3,0.1,81.17647,80.58824,75.26249,maximum,700,0.15,TRUE,0,7,2.5
0.2,0.0,76.47059,61.17647,79.38775,standard,700,0.15,TRUE,0,7,2.5
0.7,0.0,43.65546,53.03922,56.91288,p0.9,700,0.15,TRUE,0,7,2.5
0.3,0.1,86.41115,83.23171,80.65059,geometric,700,0.18,TRUE,0,7,2.5
0.3,0.1,84.66899,83.13008,78.81382,arithmetic,700,0.18,TRUE,0,7,2.5
0.3,0.1,77.00348,79.47154,73.67859,harmonic,700,0.18,TRUE,0,7,2.5
0.3,0.1,85.71429,84.14634,80.02692,L^2,700,0.18,TRUE,0,7,2.5
0.3,0.1,86.41115,85.1626,80.8947,maximum,700,0.18,TRUE,0,7,2.5
0.2,0.0,79.26829,64.32927,85.11035,standard,700,0.18,TRUE,0,7,2.5
0.7,0.0,47.68293,57.62195,61.24804,p0.9,700,0.18,TRUE,0,7,2.5
0.3,0.1,83.90597,82.70042,78.12821,geometric,700,0.21,TRUE,0,7,2.5
0.3,0.1,78.84268,80.37975,74.28698,arithmetic,700,0.21,TRUE,0,7,2.5
0.3,0.1,69.98192,75.7384,71.45658,harmonic,700,0.21,TRUE,0,7,2.5
0.3,0.1,80.1085,80.80169,75.01704,L^2,700,0.21,TRUE,0,7,2.5
0.3,0.1,80.83183,81.75105,76.05527,maximum,700,0.21,TRUE,0,7,2.5
0.2,0.0,77.21519,61.39241,84.05113,standard,700,0.21,TRUE,0,7,2.5
0.7,0.0,45.14467,56.11814,58.45191,p0.9,700,0.21,TRUE,0,7,2.5
0.3,0.1,84.3465,82.0922,78.48594,geometric,700,0.06,TRUE,0,1,3.0
0.3,0.1,84.49848,83.86525,79.32004,arithmetic,700,0.06,TRUE,0,1,3.0
0.3,0.4,63.67781,72.96099,66.20118,harmonic,700,0.06,TRUE,0,1,3.0
0.3,0.1,86.77812,85.10638,81.51738,L^2,700,0.06,TRUE,0,1,3.0
0.3,0.1,87.23404,86.17021,82.29723,maximum,700,0.06,TRUE,0,1,3.0
0.3,0.0,74.31611,59.66312,74.27187,standard,700,0.06,TRUE,0,1,3.0
0.9,0.0,46.48936,56.91489,63.51206,p0.9,700,0.06,TRUE,0,1,3.0
0.3,0.1,83.98744,78.57143,78.19148,geometric,700,0.09,TRUE,0,1,3.0
0.3,0.1,81.1617,82.32601,76.13537,arithmetic,700,0.09,TRUE,0,1,3.0
0.7,0.25,67.50392,76.4652,68.28205,harmonic,700,0.09,TRUE,0,1,3.0
0.3,0.1,81.31868,82.41758,76.2548,L^2,700,0.09,TRUE,0,1,3.0
0.3,0.1,81.63265,83.51648,76.86457,maximum,700,0.09,TRUE,0,1,3.0
